safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,hand_made_ping
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.095364332,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.194923639,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.295328617,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.395924092,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.497536659,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.595494509,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.695431709,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.795914173,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.897964955,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.998280287,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.09649086,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.197442293,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.295078039,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.395074845,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.495294571,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.595224619,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.695559979,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.797315359,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.896077395,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.997320891,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.096498013,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.197437287,-100939.274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.298074722,-100637.435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.399676085,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.505288124,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.596019745,-90731.621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.695124626,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.795234442,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.894823075,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.994800329,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.095298052,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.195948601,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.297431708,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.395939112,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.496377707,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.596270323,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.699433565,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.79609251,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.897598744,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.996027231,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.095127821,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.195223093,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.294874907,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.395049095,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.495800972,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.59752655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.696158171,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.796603441,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.895869732,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.996295214,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.099713564,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.197052002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.297225475,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.395262242,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.494720221,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.595798493,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.695044518,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.795199394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.89748478,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.996613741,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.098087788,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.197424174,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.296026468,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.397449017,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.497309923,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.596813917,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.695971728,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.795196533,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.894772530000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.995871782,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.095241785,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.195521116,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.296123028,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.39611125,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.496427536,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.596516609,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.696569443,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.796970129,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.897099734,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.997391462,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.095399857,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.194778919,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.295244932,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.395115137,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.49483943,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.595917702,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.695902825,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.796678543,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.89564848,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.995981932,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.096167088,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.1968956,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.296393633,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.396365166,0.0
